epoch,lr,loss,iou,val_loss,val_iou
43.0,0.0003,0.34670097329153504,0.7037517792441282,0.3783297804761524,0.6875185206975671
44.0,0.0003,0.34440589608116584,0.7044795951389894,0.3801454736181527,0.6876301985545995
45.0,0.0003,0.34172964431653335,0.7091134987097885,0.3784630498117652,0.6839579489173612
46.0,0.0003,0.337148107329676,0.7129480654630138,0.379264428497346,0.6914888801543029
47.0,0.0003,0.3380187365449657,0.7123172891554349,0.377817358803158,0.6883540347871617
48.0,0.0003,0.33666264430181053,0.7152992669410851,0.37862465898852704,0.6869291761559356
49.0,0.0003,0.331788559036314,0.7179982231294524,0.3698841311714866,0.6966498350346285
50.0,0.0003,0.3291315929764066,0.7210231787656598,0.37364068607653467,0.6988295767854993
51.0,0.0003,0.32491037458304534,0.7264211709849893,0.3707015268073594,0.696551132188937
52.0,0.0003,0.32560298000731747,0.7256753472262033,0.3705768567964065,0.7014894750395696
53.0,0.0003,0.32253482229699776,0.7270960014823341,0.3689420675935824,0.702165987247987
54.0,0.0003,0.3184118263300293,0.7336719220662287,0.37565647250364637,0.6901590658822522
55.0,0.0003,0.3189693870069074,0.7310806539474193,0.36564394930177485,0.7026820848057174
56.0,0.0003,0.3177958951508703,0.7340956492027481,0.36150501744806274,0.7104085389885184
57.0,0.0003,0.31351544819464366,0.7375885607195338,0.36250602573402657,0.7064977151238281
58.0,0.0003,0.3117942535741763,0.7376468181004918,0.3573349689156556,0.711769250814809
59.0,0.0003,0.3136534190990708,0.7372792406170599,0.35932541610288227,0.7126859096670658
60.0,0.0003,0.30669005448537423,0.7430684423561276,0.36430295700869286,0.6994430094275816
61.0,0.0003,0.3077685854405411,0.7403979738844267,0.35474400825736935,0.7174336071144652
62.0,0.0003,0.30246721401441196,0.746911199446891,0.3539561565257301,0.713274169154287
63.0,0.0003,0.30329887660697474,0.7476512592373041,0.362004720721363,0.7120773559536004
64.0,0.0003,0.30354896129901743,0.7448072921466397,0.35181866243851084,0.7195344967433709
65.0,0.0003,0.3010845362955381,0.7480749993393433,0.35303455312882576,0.7195674169340489
66.0,0.0003,0.29671017491250984,0.755229500961928,0.34830670970037947,0.7213911609811321
67.0,0.0003,0.2952775068704254,0.7525784297757219,0.352541448040442,0.718638928482513
68.0,0.0003,0.29496237495221383,0.7540053591805113,0.3476640227412389,0.723806048924457
69.0,0.0003,0.29205846494633303,0.7578820644645932,0.34636974083490607,0.725008104897896
70.0,0.0003,0.29431438021177103,0.7548910660742112,0.34810953625470153,0.7214614463896668
71.0,0.0003,0.28875589565920434,0.7584397188601071,0.3435623574601717,0.7268452166738686
72.0,0.0003,0.28702596492511184,0.7597035404427419,0.3492287503786323,0.7233164713890956
73.0,0.0003,0.2891562539560736,0.7593694438973054,0.35050032417143673,0.723880945959777
74.0,0.0003,0.28696789662084304,0.7628203711885124,0.34478165514705594,0.7292426697948343
75.0,0.0003,0.2840281179559625,0.7659123548230262,0.34202903257913825,0.7306952519444175
76.0,0.0003,0.2851134802992186,0.7626490693569201,0.34249767124160263,0.7293141989722212
77.0,0.0003,0.28255819619810285,0.7650261662791839,0.35255116514923157,0.7168059567196651
78.0,0.0003,0.2802368594164198,0.7676500574209183,0.3414270142878383,0.7307460905284505
79.0,0.0003,0.2905379046770659,0.7561046908970243,0.34210602552437586,0.7329992505053219
80.0,0.0003,0.2788734608876311,0.7679415681472984,0.33842619839778615,0.735477860749528
81.0,0.0003,0.2743025566736036,0.7720254892792097,0.34003438631857724,0.7348913347703815
82.0,0.0003,0.2733678579946195,0.7726414467907757,0.34232810605163416,0.7298353354501379
83.0,0.0003,0.2736013702678779,0.7732816125750164,0.3423520405430439,0.7333567048616679
84.0,0.0003,0.2765636309673471,0.7706203795222965,0.3371579659625518,0.7361223953669146
85.0,0.0003,0.27104047456802416,0.7737190910172616,0.34147525695729847,0.7269602207849288
86.0,0.0003,0.2749655146244144,0.7739450355140487,0.33366576519386826,0.7393224722460998
87.0,0.0003,0.2733350117344502,0.771851742122755,0.33215636519853736,0.7408419299459319
88.0,0.0003,0.26758389716182857,0.778220413334332,0.33571731307782415,0.7400637232802341
89.0,0.0003,0.2672073801686941,0.7782763449023454,0.34008898013386846,0.7384565772699156
90.0,0.0003,0.2697944835197827,0.7736929575411855,0.342162662621372,0.7377993201509048
91.0,0.0003,0.2652085974073607,0.7790008050947852,0.33798184301242357,0.7387230006474976
92.0,0.0003,0.26811535947086396,0.7762004754613668,0.3346209760539788,0.7378410907702609
93.0,0.0003,0.26243721744245735,0.7826743616396389,0.33567639530197646,0.7392870968701735
94.0,0.0003,0.2620557337075718,0.7829124894303086,0.33604073987519445,0.7398257053570769
95.0,0.0003,0.2632815544516587,0.7817999612237438,0.33414124725771344,0.7417451752782491
96.0,0.0003,0.2600324011107614,0.7850534876183038,0.32833662407457337,0.7431618612666085
97.0,0.0003,0.26208918995477937,0.7832068750039071,0.3311451509225467,0.7450552298123148
98.0,0.0003,0.2605725060193992,0.7835744052463351,0.33453350005563626,0.7433551355142783
99.0,0.0003,0.2597166703690675,0.7829317283393897,0.33389495598875785,0.7380824196780927
100.0,0.0003,0.2592129842062627,0.7848339250459629,0.3320001037652828,0.7470387603067559
101.0,0.0003,0.255927577220704,0.7892170302664347,0.32777046674539234,0.7481566804784087
102.0,0.0003,0.2554275570514281,0.789058575811082,0.3321319902238767,0.7489459784798381
103.0,0.0003,0.2537649491540164,0.7899823375039189,0.3286297291517258,0.7474996965211002
104.0,0.0003,0.25584608644000756,0.7906328636095464,0.33172352011046136,0.74438395984145
105.0,0.0003,0.2559593483497781,0.788221799353313,0.3286986898784795,0.7458065019069017
106.0,0.0003,0.25114756575054376,0.7926177134721455,0.3272759373769287,0.7466344400702506
107.0,0.0003,0.24974199950325587,0.7932972833224355,0.32496165643053604,0.7519183594179031
108.0,0.0003,0.2502933546900749,0.7925579275263652,0.33115108264379267,0.7500769254094536
109.0,0.0003,0.2492633836636366,0.7930877873023585,0.3257320541488238,0.749697651437973
110.0,0.0003,0.24873530209557085,0.7949058262214913,0.33161124227460753,0.7480241919237792
111.0,0.0003,0.2456254470139003,0.7960248262112506,0.3305084619640319,0.7503737722060968
112.0,0.0003,0.24751773553569456,0.7965318881280458,0.32516772779058817,0.7541312719316684
113.0,0.0003,0.24656459353556318,0.7952731561325808,0.3274797443515998,0.7513274258996188
114.0,0.0003,0.24591271555867078,0.7965594384049192,0.32686792681039856,0.7550406216550003
115.0,0.0003,0.24443746699897712,0.7992068531803734,0.32500671751735627,0.752172180531204
116.0,0.0003,0.2427565059078134,0.798988335865611,0.324600791463182,0.7537572728570914
117.0,0.0003,0.2453641541055904,0.7969044494686534,0.3292761462040184,0.7514500217529498
118.0,0.0003,0.24097965158337403,0.8005943858074243,0.3224090171500671,0.7578773710929123
119.0,0.0003,0.24156688118030217,0.7999633361919446,0.3246879036515212,0.7536579156232669
120.0,0.0003,0.23892970484150342,0.8006466625939501,0.32586387730827016,0.7546073419612157
121.0,0.0003,0.23846257231082799,0.8016391705418502,0.3255689297086936,0.7556143777225196
122.0,0.0003,0.2387754912403497,0.8008719456148884,0.3247411775687509,0.7566545978825898
123.0,0.0003,0.2385970243306692,0.8038619268138012,0.3252448595752401,0.7557933119963336
124.0,0.0003,0.23763617667531178,0.803204338381584,0.3232426376874782,0.7564270789235922
125.0,0.0003,0.23441395403063,0.8061326921781731,0.3209479808068472,0.7587812088027306
126.0,0.0003,0.23538938888217792,0.8050468723437562,0.32297505526995857,0.7540921128549792
127.0,0.0003,0.23650996718894352,0.8031921832934441,0.3211402931735535,0.7582520369167035
128.0,0.0003,0.23457521867653555,0.8048079469408185,0.32186316268995774,0.7562327647027715
129.0,0.0003,0.23612171511881608,0.8046163354677126,0.32305035842351676,0.7544729219971924
130.0,0.0003,0.23377811841605123,0.8054361811293717,0.3235145978691164,0.7583616808276553
131.0,0.0003,0.2328552371152669,0.8066509284569053,0.32107936614308474,0.7606987894274886
132.0,0.0003,0.2309650660484783,0.8080819791578596,0.3164962488511377,0.7612595474582385
133.0,0.0003,0.2313271924391512,0.808698380089981,0.3219495529478246,0.7563144163014742
134.0,0.0003,0.23044749094127132,0.8081374793833728,0.32140684191845664,0.7596323879364372
135.0,0.0003,0.23004539395289972,0.810141302732066,0.31785024424229774,0.7634053110426434
136.0,0.0003,0.22807803239888888,0.8113866441558168,0.3193741674511886,0.7591287591824466
137.0,0.0003,0.22669720379404784,0.8131843364311883,0.32157973553523544,0.7602494854022575
138.0,0.0003,0.22758534308061126,0.8108866705626653,0.31814049942926925,0.7626947561894412
139.0,0.0003,0.22791304987632047,0.8109664068810388,0.32086393116426865,0.7614697227380611
140.0,0.0003,0.22816601183173085,0.8109772016743578,0.31976360843693913,0.7613804925384098
141.0,0.0003,0.22648852215079238,0.8145344540122135,0.3203548788778053,0.7642292116600234
142.0,0.0003,0.22614994490565346,0.8137766681225316,0.3217610880609386,0.7597990568820551
143.0,0.0003,0.22746833314703516,0.8106552658969275,0.3159564657152192,0.7632773184364856
144.0,0.0003,0.22431182033143754,0.8152131065077524,0.31757411937083097,0.762153821877934
145.0,0.0003,0.2246180347975128,0.8139226945217124,0.3232725703272938,0.759714751809789
146.0,0.0003,0.22233284819594099,0.8153070103336889,0.3175424660532928,0.7635901918859364
147.0,0.0003,0.22359411225708062,0.8147972193022683,0.3188075586291384,0.761699891090945
148.0,0.0003,0.22120082487375284,0.8158463400593455,0.31462884907387506,0.7648863551619204
149.0,0.0003,0.22087166146182816,0.8187461130680261,0.3168466799269038,0.7644549913244348
150.0,0.0003,0.2206200348074771,0.8176632430436485,0.3170261598569303,0.7617650563646372
151.0,0.0003,0.22031738820277955,0.818647149650385,0.3186394615360528,0.7648190852812075
152.0,0.0003,0.22016064117639517,0.8170538686771003,0.32248721277910813,0.7636346000501125
153.0,0.0003,0.21809535631217247,0.8179018003669933,0.3235782710973881,0.7537802786776204
154.0,0.0003,0.2183785915559481,0.8172963766077634,0.3150865415649966,0.7668299343701013
155.0,0.0003,0.21597732970845107,0.8209318760449043,0.3149232411680143,0.7676261195241568
156.0,0.0003,0.21673364774439452,0.8194428455782351,0.32409833709070507,0.7554770698700318
157.0,0.0003,0.21744073960037272,0.819500092333394,0.31625815238341815,0.76617357011071
158.0,0.0003,0.21770854770890938,0.8185107781445475,0.3169255385467829,0.763797860576919
159.0,0.0003,0.2164924923361333,0.8194910458855854,0.31498227698251235,0.7661728707755284
160.0,0.0003,0.21700552469812148,0.8206636711749871,0.31297862231731416,0.7673172704590445
161.0,0.0003,0.2141662926343847,0.821865947814674,0.3115724695615532,0.768360127305665
162.0,0.0003,0.21360169519200797,0.8213635472840776,0.3147885290551777,0.7684948859393947
163.0,0.0003,0.2135856519676437,0.8240911699934962,0.3177650490082985,0.7662265156315459
164.0,0.0003,0.2145142941281569,0.8229211176705185,0.3152332222905041,0.7648221504029539
165.0,0.0003,0.21269510681471548,0.8240339549735933,0.32253331953336384,0.7643618871945959
166.0,0.0003,0.21480965340002017,0.8210202749061174,0.3151866320736152,0.7680084709915905
167.0,0.0003,0.2130195852892458,0.8212615830556591,0.3145175095678361,0.7673862711782223
168.0,0.0003,0.2115922445785408,0.8236053740037684,0.31243950239390383,0.7683533509991753
169.0,0.0003,0.21119464406174077,0.8228036213674257,0.3124023525429166,0.7691481054610385
170.0,0.0003,0.2101364461043157,0.8246981233613965,0.3108579260012335,0.767402892584803
171.0,0.0003,0.20907288652436792,0.8241095700409162,0.3124072894084552,0.7707427761035245
172.0,0.0003,0.21004517197547373,0.8264315689976636,0.31181167846868846,0.7699835285787665
173.0,0.0003,0.21017811717388551,0.8240462576946876,0.3124307058566858,0.76896966007521
174.0,0.0003,0.20861102033498857,0.826170443774163,0.3099464988412936,0.772804589452185
175.0,0.0003,0.21065639118887175,0.8245126838733872,0.3131528069411427,0.7717140971091186
176.0,0.0003,0.20738205474393426,0.8248428073525819,0.3116342653666646,0.7691115522739286
177.0,0.0003,0.2077617356476705,0.8289328831329117,0.31056342696355393,0.7711998763741371
178.0,0.0003,0.20704675750914683,0.8274535395065591,0.32001045193553956,0.7688962954518906
179.0,0.0003,0.20569629069448503,0.8295201434374708,0.31227781082973005,0.7709821480503706
180.0,0.0003,0.2052764737963184,0.8285534030056845,0.31416382215732386,0.7691385098022132
181.0,0.0003,0.20669995812960892,0.8272733382971857,0.31557958081734083,0.7687949650287196
182.0,0.0003,0.20594229064573927,0.8271461084947043,0.3107169530362137,0.7710851841342155
183.0,0.0003,0.2040614311791156,0.830329506949538,0.3105090282672693,0.773072351500425
184.0,0.0003,0.2035082255759515,0.8299409270876399,0.31156992040389825,0.7712432005092003
185.0,0.0003,0.20205330012504719,0.8311719487002425,0.31081850720831183,0.7734969951698493
186.0,0.0003,0.20116729877950731,0.8313552798105746,0.3104956564824443,0.773740313521711
187.0,0.0003,0.20288435538137747,0.8298977915502779,0.3134314888518704,0.7699622628390198
188.0,0.0003,0.20337906546644435,0.8312405482972948,0.3104274427595217,0.7725220283097708
189.0,0.0003,0.20024826030346973,0.8313307055610581,0.31196923236216395,0.7691718277520168
190.0,0.0003,0.20148209306634654,0.8314027305300972,0.3123841309350384,0.7701972548421825
191.0,0.0003,0.2003981871176357,0.8309892057231654,0.3088393521949279,0.7736912196686888
192.0,0.0003,0.20057535612693994,0.8303250645999046,0.31320936596098026,0.7696713719116722
193.0,0.0003,0.20033950362631606,0.8320823082805897,0.31055182789968067,0.7731309647025579
194.0,0.0003,0.20100998352628108,0.8309287736545238,0.31013568403307074,0.770664511419761
195.0,0.0003,0.19796548561493227,0.8340876058095626,0.3120294561563445,0.7730599857150825
196.0,0.0003,0.19614201904513126,0.8348685146515875,0.3077957618335062,0.773806073602983
197.0,0.0003,0.19813733301625763,0.8330933850003605,0.31373898308139203,0.7717705042882862
198.0,0.0003,0.1977766475340059,0.8353627183888216,0.30771770644779045,0.7749830414671927
199.0,0.0003,0.1987186979225352,0.8345768880825448,0.3108016818269225,0.7717094169660941
200.0,0.0003,0.19765634479786245,0.8340555040566564,0.31379028807494264,0.7700077162672332
201.0,0.0003,0.19585758337735637,0.835355082583829,0.3084257020191713,0.773966267761316
202.0,0.0003,0.19664057219508757,0.8352964190727293,0.30926656979174655,0.7737615923300806
203.0,0.0003,0.19541282403198154,0.8359115334286897,0.3083665955411501,0.7737539581557615
204.0,0.0003,0.1948369620414066,0.8367211573509395,0.31099979150886375,0.7710230028423062
205.0,0.0003,0.19487745577454074,0.8359661999540897,0.3092949825131204,0.7763448973366948
206.0,0.0003,0.1951651723054815,0.8353054908251858,0.30881799158971174,0.7754914946054537
207.0,0.0003,0.1968441711138349,0.834280382379183,0.3130708283136699,0.7742286199970019
208.0,0.0003,0.19692563569127036,0.8353315776801604,0.30867509184297454,0.7732867545381878
209.0,0.0003,0.19403657164455446,0.8368452537157426,0.3103910481880519,0.7758749014161115
210.0,0.0003,0.19089109821876218,0.8392612512205474,0.30764938802265923,0.7757457365692496
211.0,0.0003,0.19123294833462592,0.8391239709309521,0.3079265546700186,0.7759274654503879
212.0,0.0003,0.192469690435312,0.8377936062829304,0.31070980296647255,0.7746652450509929
213.0,0.0003,0.1923616066667413,0.8387992105301311,0.305751762803921,0.7770557733921433
214.0,0.0003,0.19218665732701948,0.8396690324613156,0.30962045205033517,0.7751433810882915
215.0,0.0003,0.1894608678773415,0.8389005513329634,0.3087932057124524,0.7760325943638572
216.0,0.0003,0.19092849077087296,0.838846601357355,0.31018527975259735,0.7734787248660894
217.0,0.0003,0.18916979614368154,0.8400710460549853,0.3076982883875035,0.7765888331675735
218.0,0.0003,0.18842246083250222,0.8424929382342906,0.3067199478957279,0.7758070950628918
219.0,0.0003,0.18772790430436942,0.8420089530284921,0.3056760761856048,0.7763182515372199
220.0,0.0003,0.18768177283081142,0.8410225807526757,0.30812118201216393,0.7756486949039559
221.0,0.0003,0.18810698301338952,0.841174100412106,0.3075524336542965,0.774065763145616
222.0,0.0003,0.18911785521844696,0.8418040856298477,0.308447282989163,0.7753720829286411
223.0,0.0003,0.18794742572652406,0.8412615748317519,0.30805243238929875,0.7766634203703842
224.0,0.0003,0.18693309997416233,0.8421823971930781,0.30654089524726236,0.7762234431922033
225.0,0.0003,0.18608250148779104,0.8414708084110973,0.3053782054954324,0.7784860950315713
226.0,0.0003,0.18590607312469443,0.8419154309283845,0.3039348802044372,0.7793243120942505
227.0,0.0003,0.18600262309586213,0.8430223802796217,0.3076344834132628,0.7773820709852933
228.0,0.0003,0.1847356425521295,0.8438228706552395,0.30417950517875103,0.7788904690620531
229.0,0.0003,0.18241531712210868,0.8453579075638943,0.3062015186410305,0.7781710035679502
230.0,0.0003,0.1846217917478528,0.8447235433209501,0.3045662861717634,0.7788208387396637
231.0,0.0003,0.184353532866875,0.8437921673854017,0.30674015286047596,0.7777144261593967
232.0,0.0003,0.18389994502375442,0.8438624222219702,0.3049781251791095,0.780544653265928
233.0,0.0003,0.18382857794727175,0.8444507410182408,0.3089099865314389,0.7751447396841546
234.0,0.0003,0.18289715075973145,0.8455617862459968,0.30289227455115514,0.7783631866288823
235.0,0.0003,0.18143399745718508,0.8475459776934205,0.30512917147687646,0.7768865884865149
236.0,0.0003,0.18431134476087802,0.8415024305706255,0.30444227649160654,0.7801828716787743
237.0,0.0003,0.1815568525251771,0.8478476271897093,0.30702750170526427,0.7764914111627461
238.0,0.0003,0.18159581672184724,0.8471052231659325,0.3041642767092413,0.7789500379655555
239.0,0.0003,0.18275876282598855,0.8452976467152694,0.30375174655894605,0.7785519473449041
240.0,0.0003,0.1786438351512448,0.8482621250106378,0.30490301108557333,0.7793947428448506
241.0,0.0003,0.18186398792611666,0.8450909673763034,0.3073921444248562,0.7770573472232363
242.0,0.0003,0.17995200773839615,0.8477846821818356,0.303265740260605,0.7792720738164594
243.0,0.0003,0.18016400407106917,0.8466059380671971,0.3025175777594905,0.7794426318524967
244.0,0.0003,0.18158945501281704,0.8475737656627166,0.30968821265480734,0.7779432130103751
245.0,0.0003,0.17942156047552577,0.8481875251775903,0.30767557670262236,0.7800334494123576
246.0,0.0003,0.18168455198530323,0.845674585512257,0.3076326806929486,0.7747677976102633
247.0,0.0003,0.18076885524860098,0.8477208085502619,0.306600592057567,0.7802315970245015
248.0,0.0003,0.17874175231626704,0.8487413046868786,0.30593679783758054,0.780146289121941
249.0,0.0003,0.1791915052285618,0.8487857001397434,0.30554153101503356,0.7804752067563816
250.0,0.0003,0.17649902037906745,0.8499136336367885,0.30737826390699907,0.7792529866442557
251.0,0.0003,0.17941907903502796,0.8470488500316179,0.30653286339822877,0.7795083069184424
252.0,0.0003,0.17670040879059923,0.8499897730830127,0.30615283181844666,0.7785842920493803
